Hour,Day_Num,Month,Crime_Severity_Score,Is_Weekend,Arrest,Primary Type,Temporal_Cluster
14,2,5,3,0,0,THEFT,3
0,4,7,5,0,0,MOTOR VEHICLE THEFT,0
19,5,6,3,1,0,THEFT,3
13,3,5,3,0,0,CRIMINAL DAMAGE,3
8,1,4,5,0,0,MOTOR VEHICLE THEFT,0
20,2,3,2,0,0,OTHER OFFENSE,3
21,5,2,3,1,0,THEFT,3
19,4,9,6,0,0,ASSAULT,1
13,1,12,3,0,0,THEFT,2
0,0,5,3,0,0,DECEPTIVE PRACTICE,0
10,2,10,3,0,0,THEFT,2
13,0,12,6,0,0,ASSAULT,1
16,1,2,5,0,0,BURGLARY,3
17,1,10,3,0,0,THEFT,2
20,5,11,6,1,0,BATTERY,1
12,3,8,3,0,0,THEFT,2
22,6,8,3,1,0,CRIMINAL DAMAGE,2
16,1,11,3,0,0,DECEPTIVE PRACTICE,2
16,3,2,3,0,1,THEFT,3
2,0,11,7,0,0,ROBBERY,0
13,4,9,3,0,0,THEFT,2
16,3,3,2,0,1,INTERFERENCE WITH PUBLIC OFFICER,3
23,6,5,4,1,1,NARCOTICS,3
8,6,9,2,1,0,OTHER OFFENSE,2
23,2,10,6,0,0,ASSAULT,1
1,0,6,3,0,0,CRIMINAL DAMAGE,0
0,5,3,3,1,0,DECEPTIVE PRACTICE,0
0,2,2,3,0,0,THEFT,0
9,6,10,6,1,0,BATTERY,0
18,4,1,6,0,0,ASSAULT,1
20,6,10,3,1,0,CRIMINAL DAMAGE,2
21,2,7,6,0,0,BATTERY,1
0,6,12,2,1,0,OTHER OFFENSE,0
17,4,12,3,0,0,CRIMINAL DAMAGE,2
17,3,11,7,0,0,SEX OFFENSE,1
11,3,7,6,0,0,ASSAULT,1
23,1,3,6,0,0,ASSAULT,1
6,2,9,3,0,0,CRIMINAL DAMAGE,2
19,2,5,3,0,0,CRIMINAL DAMAGE,3
12,0,3,6,0,0,ASSAULT,1
18,1,4,6,0,0,BATTERY,1
14,0,8,6,0,0,ASSAULT,1
14,6,8,6,1,0,BATTERY,1
19,2,5,6,0,1,ASSAULT,1
18,6,12,6,1,0,BATTERY,1
0,1,4,8,0,0,CRIMINAL SEXUAL ASSAULT,0
16,4,10,5,0,0,BURGLARY,1
9,6,7,6,1,1,BATTERY,0
19,1,1,6,0,0,BATTERY,1
8,0,5,3,0,0,THEFT,3
21,3,5,6,0,0,BATTERY,1
12,0,11,3,0,0,THEFT,2
0,0,4,5,0,0,BURGLARY,0
22,4,11,3,0,0,CRIMINAL DAMAGE,2
18,4,6,6,0,0,BATTERY,1
10,6,9,7,1,0,ROBBERY,1
0,1,12,3,0,0,CRIMINAL DAMAGE,0
23,6,3,5,1,0,MOTOR VEHICLE THEFT,1
12,3,9,3,0,0,CRIMINAL TRESPASS,2
14,1,10,6,0,0,BATTERY,1
0,5,7,6,1,0,BATTERY,0
17,5,4,3,1,0,THEFT,3
6,3,12,3,0,1,CRIMINAL DAMAGE,2
18,3,4,3,0,0,CRIMINAL DAMAGE,3
7,0,5,6,0,0,ASSAULT,1
15,0,4,2,0,0,OTHER OFFENSE,3
12,6,11,2,1,1,INTERFERENCE WITH PUBLIC OFFICER,2
16,6,2,3,1,0,THEFT,3
4,3,1,3,0,0,DECEPTIVE PRACTICE,3
0,4,4,3,0,0,CRIMINAL DAMAGE,0
23,0,12,3,0,0,THEFT,2
0,5,11,6,1,0,ASSAULT,0
20,0,3,6,0,1,BATTERY,1
12,0,2,3,0,0,DECEPTIVE PRACTICE,3
0,5,9,2,1,0,OTHER OFFENSE,0
17,4,9,6,0,0,BATTERY,1
1,3,3,4,0,1,NARCOTICS,0
18,5,6,6,1,0,BATTERY,1
10,4,11,6,0,0,ASSAULT,1
5,1,7,5,0,0,MOTOR VEHICLE THEFT,0
16,2,11,3,0,0,THEFT,2
16,5,12,3,1,0,THEFT,2
12,4,1,3,0,0,THEFT,3
10,5,10,3,1,1,THEFT,2
3,3,3,5,0,0,BURGLARY,0
19,3,8,3,0,1,THEFT,2
15,4,1,3,0,0,THEFT,3
18,5,3,3,1,0,DECEPTIVE PRACTICE,3
6,2,10,3,0,0,CRIMINAL DAMAGE,2
0,4,10,3,0,0,DECEPTIVE PRACTICE,0
20,1,4,5,0,0,BURGLARY,1
22,2,10,6,0,0,BATTERY,1
22,4,6,3,0,0,THEFT,3
11,1,6,6,0,1,BATTERY,1
21,0,2,5,0,0,BURGLARY,3
15,2,6,4,0,1,NARCOTICS,3
0,6,11,6,1,0,BATTERY,0
9,4,10,3,0,0,DECEPTIVE PRACTICE,2
12,4,8,3,0,0,DECEPTIVE PRACTICE,2
18,5,1,3,1,1,THEFT,3
13,2,12,6,0,1,BATTERY,1
9,5,1,6,1,0,BATTERY,1
16,1,10,3,0,0,THEFT,2
23,1,1,3,0,0,THEFT,3
15,3,7,6,0,0,BATTERY,1
11,2,5,2,0,0,OTHER OFFENSE,3
8,4,11,3,0,0,CRIMINAL DAMAGE,2
6,5,1,5,1,0,BURGLARY,0
12,1,2,3,0,0,THEFT,3
12,3,1,3,0,0,THEFT,3
0,4,10,3,0,0,CRIMINAL DAMAGE,0
4,5,9,6,1,0,STALKING,0
9,2,5,3,0,0,THEFT,3
19,3,2,6,0,0,BATTERY,1
11,0,11,5,0,0,WEAPONS VIOLATION,2
19,1,7,6,0,0,ASSAULT,1
6,1,4,3,0,1,CRIMINAL DAMAGE,3
22,1,12,4,0,1,NARCOTICS,2
22,2,11,3,0,1,CRIMINAL TRESPASS,2
11,0,5,3,0,1,THEFT,3
2,3,5,3,0,0,CRIMINAL DAMAGE,0
2,3,5,6,0,0,BATTERY,0
15,0,11,3,0,0,CRIMINAL DAMAGE,2
11,2,10,6,0,0,BATTERY,1
2,3,4,3,0,0,CRIMINAL DAMAGE,0
11,1,10,2,0,0,OTHER OFFENSE,2
0,2,4,5,0,0,MOTOR VEHICLE THEFT,0
3,0,2,3,0,0,THEFT,3
11,4,1,2,0,1,OTHER OFFENSE,3
19,4,3,6,0,0,BATTERY,1
14,0,4,2,0,0,OTHER OFFENSE,3
16,0,11,5,0,0,BURGLARY,2
9,5,2,6,1,0,BATTERY,1
6,3,9,5,0,0,BURGLARY,0
8,4,8,3,0,0,THEFT,2
19,2,6,3,0,0,CRIMINAL DAMAGE,3
18,1,10,3,0,0,THEFT,2
10,6,7,3,1,1,CRIMINAL TRESPASS,2
10,6,5,3,1,0,THEFT,3
0,5,11,3,1,0,THEFT,0
22,5,5,2,1,0,OTHER OFFENSE,3
18,1,4,6,0,0,ASSAULT,1
20,5,5,6,1,0,BATTERY,1
10,0,3,5,0,0,WEAPONS VIOLATION,3
16,4,1,3,0,0,THEFT,3
22,1,9,3,0,0,CRIMINAL DAMAGE,2
13,2,12,6,0,0,BATTERY,1
15,0,3,3,0,0,THEFT,3
11,3,7,3,0,0,THEFT,2
6,1,2,5,0,0,BURGLARY,0
20,1,6,6,0,0,ASSAULT,1
16,4,4,6,0,0,ASSAULT,1
13,2,5,3,0,0,THEFT,3
22,0,9,6,0,0,BATTERY,1
20,3,5,7,0,0,ROBBERY,1
13,0,3,3,0,0,THEFT,3
0,5,10,3,1,0,CRIMINAL DAMAGE,0
5,5,5,5,1,0,BURGLARY,0
15,3,1,3,0,0,THEFT,3
14,4,4,3,0,0,THEFT,3
14,5,9,6,1,0,ASSAULT,1
7,1,7,5,0,1,WEAPONS VIOLATION,0
18,1,3,5,0,0,MOTOR VEHICLE THEFT,1
1,3,6,3,0,0,THEFT,0
17,4,11,3,0,1,THEFT,2
10,3,9,3,0,0,CRIMINAL DAMAGE,2
18,0,7,5,0,0,BURGLARY,1
13,2,7,3,0,0,CRIMINAL DAMAGE,2
9,0,3,3,0,0,THEFT,3
0,5,9,3,1,0,DECEPTIVE PRACTICE,0
19,5,4,5,1,0,MOTOR VEHICLE THEFT,1
8,1,8,3,0,0,THEFT,2
7,5,11,3,1,0,DECEPTIVE PRACTICE,2
21,4,3,3,0,0,THEFT,3
3,5,2,6,1,0,BATTERY,0
8,3,4,3,0,1,THEFT,3
0,5,11,3,1,0,DECEPTIVE PRACTICE,0
11,0,6,5,0,0,MOTOR VEHICLE THEFT,1
19,5,9,3,1,0,THEFT,2
16,0,12,3,0,0,CRIMINAL DAMAGE,2
22,6,3,5,1,0,MOTOR VEHICLE THEFT,1
5,4,6,5,0,0,BURGLARY,0
21,2,9,5,0,1,WEAPONS VIOLATION,1
14,1,3,6,0,0,BATTERY,1
10,5,3,3,1,1,THEFT,3
5,5,6,3,1,0,THEFT,0
15,5,5,6,1,0,BATTERY,1
11,2,4,6,0,0,ASSAULT,1
0,4,10,3,0,0,THEFT,0
11,1,9,5,0,0,MOTOR VEHICLE THEFT,1
21,3,8,6,0,0,ASSAULT,1
17,3,4,2,0,1,OTHER OFFENSE,3
14,3,4,5,0,1,MOTOR VEHICLE THEFT,1
22,5,6,3,1,0,DECEPTIVE PRACTICE,3
23,3,7,3,0,0,THEFT,2
10,4,9,6,0,0,ASSAULT,1
23,2,10,3,0,0,CRIMINAL DAMAGE,2
16,2,11,6,0,0,ASSAULT,1
9,5,3,3,1,0,THEFT,3
18,5,8,2,1,1,LIQUOR LAW VIOLATION,2
20,1,4,5,0,1,BURGLARY,1
3,4,10,5,0,0,MOTOR VEHICLE THEFT,0
12,6,6,3,1,0,THEFT,3
15,0,5,3,0,0,THEFT,3
2,6,5,5,1,0,MOTOR VEHICLE THEFT,0
11,0,4,3,0,0,CRIMINAL DAMAGE,3
9,6,11,3,1,0,THEFT,2
8,4,1,2,0,0,OTHER OFFENSE,3
1,6,7,6,1,0,BATTERY,0
22,2,2,2,0,1,OTHER OFFENSE,3
14,6,6,3,1,0,CRIMINAL DAMAGE,3
11,1,6,3,0,0,CRIMINAL DAMAGE,3
10,6,12,6,1,0,ASSAULT,1
21,5,9,5,1,0,MOTOR VEHICLE THEFT,1
18,4,11,3,0,0,THEFT,2
0,5,7,3,1,0,CRIMINAL DAMAGE,0
12,4,3,2,0,0,OTHER OFFENSE,3
1,2,2,6,0,1,BATTERY,0
17,0,9,2,0,0,OTHER OFFENSE,2
10,6,6,3,1,0,DECEPTIVE PRACTICE,3
0,0,6,5,0,1,WEAPONS VIOLATION,0
21,3,11,3,0,0,CRIMINAL DAMAGE,2
0,6,6,6,1,1,BATTERY,0
18,5,3,5,1,0,MOTOR VEHICLE THEFT,1
12,2,5,6,0,0,ASSAULT,1
5,4,5,7,0,0,ROBBERY,0
12,4,8,3,0,0,DECEPTIVE PRACTICE,2
3,5,1,3,1,0,THEFT,3
10,1,11,6,0,0,ASSAULT,1
17,0,6,3,0,0,THEFT,3
18,3,7,6,0,0,BATTERY,1
13,1,10,3,0,0,THEFT,2
7,3,6,3,0,0,DECEPTIVE PRACTICE,0
22,6,8,5,1,0,MOTOR VEHICLE THEFT,1
12,6,6,2,1,0,OTHER OFFENSE,3
4,5,7,7,1,0,SEX OFFENSE,0
17,2,10,4,0,1,NARCOTICS,2
1,6,2,3,1,0,THEFT,0
20,5,11,6,1,0,BATTERY,1
17,3,11,3,0,0,THEFT,2
11,5,11,5,1,0,BURGLARY,2
6,1,3,3,0,0,CRIMINAL DAMAGE,3
12,4,8,6,0,0,ASSAULT,1
0,1,3,3,0,0,CRIMINAL DAMAGE,0
22,3,10,3,0,0,CRIMINAL DAMAGE,2
15,6,9,3,1,0,THEFT,2
19,3,7,5,0,1,BURGLARY,1
15,0,7,5,0,0,BURGLARY,1
7,0,2,3,0,0,THEFT,3
1,5,7,3,1,0,CRIMINAL DAMAGE,0
20,6,9,5,1,1,BURGLARY,1
22,5,1,5,1,0,OFFENSE INVOLVING CHILDREN,3
6,5,8,8,1,0,CRIMINAL SEXUAL ASSAULT,1
21,3,7,5,0,0,MOTOR VEHICLE THEFT,1
15,6,10,3,1,0,THEFT,2
4,6,5,2,1,0,OTHER OFFENSE,0
16,2,10,3,0,0,THEFT,2
14,0,12,2,0,0,OTHER OFFENSE,2
12,2,7,6,0,0,BATTERY,1
19,2,11,3,0,0,CRIMINAL DAMAGE,2
9,6,12,3,1,1,THEFT,2
2,6,2,3,1,0,THEFT,0
12,1,8,6,0,0,ASSAULT,1
21,3,10,3,0,0,DECEPTIVE PRACTICE,2
18,0,9,3,0,0,CRIMINAL DAMAGE,2
17,4,10,3,0,1,DECEPTIVE PRACTICE,2
15,6,3,3,1,0,CRIMINAL DAMAGE,3
21,4,10,6,0,0,ASSAULT,1
23,2,5,3,0,0,THEFT,3
0,4,7,5,0,0,BURGLARY,0
19,1,3,3,0,0,CRIMINAL DAMAGE,3
14,6,6,3,1,0,CRIMINAL DAMAGE,3
15,1,11,3,0,0,THEFT,2
20,0,9,3,0,0,CRIMINAL DAMAGE,2
22,0,4,5,0,0,BURGLARY,1
4,6,3,6,1,0,BATTERY,0
22,3,9,2,0,0,OTHER OFFENSE,2
16,6,10,3,1,0,CRIMINAL DAMAGE,2
2,5,6,3,1,0,CRIMINAL DAMAGE,0
16,4,8,6,0,0,BATTERY,1
22,5,3,3,1,0,THEFT,3
3,6,12,10,1,0,HOMICIDE,1
10,5,7,7,1,0,ROBBERY,1
2,3,5,5,0,0,BURGLARY,0
15,1,7,5,0,1,BURGLARY,1
15,2,6,6,0,0,ASSAULT,1
22,6,12,3,1,0,CRIMINAL DAMAGE,2
1,4,6,6,0,0,BATTERY,0
18,4,5,5,0,0,MOTOR VEHICLE THEFT,1
23,4,7,7,0,0,ROBBERY,1
23,4,11,3,0,0,THEFT,2
21,1,6,3,0,0,CRIMINAL DAMAGE,3
9,1,9,5,0,1,WEAPONS VIOLATION,0
21,5,8,3,1,0,CRIMINAL DAMAGE,2
18,2,4,5,0,0,MOTOR VEHICLE THEFT,1
10,2,7,2,0,1,OTHER OFFENSE,2
0,1,6,6,0,0,BATTERY,0
9,1,11,6,0,0,BATTERY,1
19,1,4,2,0,0,OTHER OFFENSE,3
6,3,1,7,0,1,ROBBERY,1
16,6,1,6,1,0,BATTERY,1
21,2,1,2,0,1,INTERFERENCE WITH PUBLIC OFFICER,3
13,0,11,3,0,0,THEFT,2
11,1,6,5,0,0,OFFENSE INVOLVING CHILDREN,1
15,3,9,3,0,0,THEFT,2
13,6,5,6,1,0,BATTERY,1
3,1,4,3,0,0,DECEPTIVE PRACTICE,0
21,4,8,6,0,0,ASSAULT,1
15,2,3,3,0,0,CRIMINAL DAMAGE,3
14,3,7,3,0,0,THEFT,2
14,4,4,6,0,0,BATTERY,1
12,2,2,6,0,0,BATTERY,1
12,6,8,3,1,1,THEFT,2
21,2,7,5,0,0,MOTOR VEHICLE THEFT,1
16,6,4,5,1,0,BURGLARY,1
11,1,10,6,0,0,BATTERY,1
12,0,7,3,0,0,THEFT,2
17,0,5,5,0,1,WEAPONS VIOLATION,1
22,5,5,3,1,0,THEFT,3
2,0,10,3,0,0,THEFT,0
21,6,8,3,1,0,CRIMINAL DAMAGE,2
21,2,1,5,0,0,MOTOR VEHICLE THEFT,3
22,5,9,3,1,0,CRIMINAL DAMAGE,2
9,1,7,6,0,1,BATTERY,1
23,4,3,3,0,0,THEFT,3
20,2,9,3,0,0,THEFT,2
17,2,4,2,0,0,OTHER OFFENSE,3
0,0,5,6,0,0,BATTERY,0
14,4,9,6,0,0,BATTERY,1
1,1,6,6,0,0,BATTERY,0
22,2,9,3,0,0,THEFT,2
17,0,11,2,0,1,OTHER OFFENSE,2
1,1,6,6,0,1,BATTERY,0
16,2,1,8,0,0,CRIMINAL SEXUAL ASSAULT,1
17,6,12,2,1,0,OTHER OFFENSE,2
2,5,6,7,1,0,ROBBERY,0
18,0,3,7,0,0,ROBBERY,1
5,6,10,3,1,1,DECEPTIVE PRACTICE,0
12,6,9,5,1,0,MOTOR VEHICLE THEFT,1
10,6,12,3,1,1,THEFT,2
18,0,3,3,0,0,DECEPTIVE PRACTICE,3
15,0,11,6,0,0,ASSAULT,1
3,6,11,6,1,0,BATTERY,0
11,1,12,3,0,0,THEFT,2
0,0,7,3,0,0,THEFT,0
22,6,6,5,1,0,MOTOR VEHICLE THEFT,1
14,4,5,3,0,0,THEFT,3
0,2,5,5,0,1,WEAPONS VIOLATION,0
7,4,6,2,0,0,OTHER OFFENSE,3
16,5,12,6,1,1,BATTERY,1
18,3,9,6,0,0,ASSAULT,1
11,4,4,6,0,0,ASSAULT,1
13,0,3,2,0,0,OTHER OFFENSE,3
10,3,3,3,0,0,DECEPTIVE PRACTICE,3
20,2,3,2,0,0,OTHER OFFENSE,3
5,3,9,3,0,0,CRIMINAL DAMAGE,0
10,2,5,6,0,0,BATTERY,1
11,1,7,5,0,1,WEAPONS VIOLATION,1
14,3,7,2,0,0,OTHER OFFENSE,2
10,5,9,6,1,0,BATTERY,1
22,1,9,6,0,0,BATTERY,1
15,1,8,5,0,0,MOTOR VEHICLE THEFT,1
10,2,3,2,0,0,OTHER OFFENSE,3
21,4,4,6,0,1,BATTERY,1
13,5,12,5,1,0,MOTOR VEHICLE THEFT,2
19,6,4,3,1,0,DECEPTIVE PRACTICE,3
21,3,9,6,0,0,BATTERY,1
17,4,9,6,0,0,ASSAULT,1
8,6,7,6,1,1,BATTERY,0
19,4,5,3,0,0,CRIMINAL DAMAGE,3
4,4,10,3,0,0,CRIMINAL DAMAGE,0
6,2,5,3,0,0,THEFT,3
7,5,7,6,1,0,ASSAULT,0
11,2,3,3,0,0,THEFT,3
16,4,10,6,0,0,ASSAULT,1
15,6,9,3,1,0,CRIMINAL TRESPASS,2
15,3,8,3,0,0,THEFT,2
23,0,4,6,0,0,BATTERY,1
14,1,3,5,0,0,BURGLARY,1
16,0,2,3,0,0,THEFT,3
23,6,10,6,1,0,BATTERY,1
22,2,9,3,0,0,CRIMINAL DAMAGE,2
19,1,10,4,0,1,NARCOTICS,2
10,2,9,6,0,0,BATTERY,1
2,4,4,6,0,0,ASSAULT,0
1,6,7,6,1,1,BATTERY,0
3,5,8,3,1,0,DECEPTIVE PRACTICE,0
16,0,6,5,0,0,MOTOR VEHICLE THEFT,1
21,5,5,2,1,1,PUBLIC PEACE VIOLATION,3
15,1,2,3,0,1,THEFT,3
0,0,5,6,0,0,BATTERY,0
15,6,3,2,1,0,PUBLIC PEACE VIOLATION,3
10,4,1,3,0,0,THEFT,3
13,1,6,5,0,0,MOTOR VEHICLE THEFT,1
23,1,3,10,0,1,HOMICIDE,1
4,3,3,6,0,0,BATTERY,0
13,1,8,6,0,1,BATTERY,1
21,4,10,6,0,0,BATTERY,1
13,3,4,3,0,0,THEFT,3
3,4,6,3,0,0,CRIMINAL DAMAGE,0
20,0,9,5,0,1,WEAPONS VIOLATION,1
19,1,6,6,0,0,BATTERY,1
20,2,12,3,0,0,THEFT,2
3,1,6,3,0,0,CRIMINAL DAMAGE,0
2,4,4,3,0,0,CRIMINAL DAMAGE,0
20,6,8,6,1,0,BATTERY,1
21,4,7,6,0,0,BATTERY,1
16,6,6,3,1,0,THEFT,3
13,0,2,3,0,0,THEFT,3
12,3,2,3,0,0,THEFT,3
0,6,7,2,1,0,OTHER OFFENSE,0
17,0,8,3,0,0,THEFT,2
20,3,6,6,0,0,BATTERY,1
1,6,12,6,1,0,ASSAULT,0
20,6,12,4,1,1,NARCOTICS,2
1,6,7,3,1,0,THEFT,0
15,2,2,4,0,1,NARCOTICS,3
10,0,12,2,0,1,OTHER OFFENSE,2
16,3,3,3,0,0,CRIMINAL TRESPASS,3
19,3,5,3,0,0,CRIMINAL DAMAGE,3
21,3,2,5,0,0,BURGLARY,1
3,5,9,6,1,0,BATTERY,0
18,3,7,3,0,0,THEFT,2
14,1,6,5,0,0,BURGLARY,1
7,1,2,3,0,1,CRIMINAL TRESPASS,3
12,1,2,2,0,0,OTHER OFFENSE,3
23,0,3,3,0,0,THEFT,3
0,4,12,7,0,0,ROBBERY,0
23,5,3,3,1,0,THEFT,3
12,5,3,5,1,0,MOTOR VEHICLE THEFT,1
12,0,8,5,0,0,OFFENSE INVOLVING CHILDREN,1
7,6,9,6,1,0,BATTERY,0
12,3,10,4,0,1,NARCOTICS,2
21,5,3,6,1,0,ASSAULT,1
18,0,3,3,0,0,CRIMINAL DAMAGE,3
1,2,1,3,0,0,THEFT,3
1,2,5,3,0,0,CRIMINAL DAMAGE,0
13,3,12,3,0,0,CRIMINAL DAMAGE,2
0,6,2,6,1,0,BATTERY,0
4,5,11,6,1,0,ASSAULT,0
0,3,5,2,0,0,OTHER OFFENSE,0
4,3,12,3,0,1,THEFT,2
11,6,11,6,1,0,BATTERY,1
16,6,10,3,1,0,CRIMINAL DAMAGE,2
7,1,12,6,0,0,ASSAULT,0
12,6,1,3,1,0,CRIMINAL DAMAGE,3
21,4,7,5,0,0,MOTOR VEHICLE THEFT,1
17,0,4,3,0,0,THEFT,3
8,5,2,3,1,0,THEFT,3
0,5,10,5,1,0,BURGLARY,0
7,3,9,3,0,0,THEFT,2
0,0,8,2,0,1,OTHER OFFENSE,0
16,1,3,6,0,1,BATTERY,1
19,3,7,3,0,0,DECEPTIVE PRACTICE,2
17,3,7,2,0,0,OTHER OFFENSE,2
10,2,5,6,0,0,ASSAULT,1
18,0,4,6,0,0,BATTERY,1
23,3,5,5,0,0,MOTOR VEHICLE THEFT,1
11,5,5,5,1,0,MOTOR VEHICLE THEFT,1
16,3,3,3,0,0,DECEPTIVE PRACTICE,3
7,1,4,3,0,0,THEFT,3
10,3,10,2,0,0,OTHER OFFENSE,2
3,4,4,3,0,0,THEFT,0
18,5,4,3,1,1,THEFT,3
11,3,6,3,0,0,THEFT,3
18,0,11,3,0,0,CRIMINAL TRESPASS,2
19,2,11,3,0,0,THEFT,2
16,3,12,8,0,0,CRIMINAL SEXUAL ASSAULT,1
12,1,7,3,0,0,THEFT,2
16,5,8,3,1,1,THEFT,2
13,2,9,3,0,0,THEFT,2
21,1,11,2,0,0,OTHER OFFENSE,2
8,0,3,3,0,0,CRIMINAL DAMAGE,3
23,4,10,3,0,0,CRIMINAL DAMAGE,2
11,1,11,6,0,1,STALKING,1
10,6,9,3,1,0,CRIMINAL DAMAGE,2
21,6,8,3,1,0,THEFT,2
15,4,10,6,0,0,BATTERY,1
13,0,3,6,0,0,BATTERY,1
14,4,11,3,0,0,THEFT,2
20,3,3,2,0,1,OTHER OFFENSE,3
22,3,6,7,0,0,SEX OFFENSE,1
17,3,7,3,0,0,THEFT,2
2,1,6,3,0,0,THEFT,0
12,5,3,2,1,1,OTHER OFFENSE,3
10,4,10,3,0,0,THEFT,2
3,1,12,5,0,1,BURGLARY,0
22,1,3,6,0,0,ASSAULT,1
0,1,4,8,0,0,CRIMINAL SEXUAL ASSAULT,0
12,1,7,3,0,0,THEFT,2
0,1,3,2,0,0,OTHER OFFENSE,0
21,0,8,3,0,0,DECEPTIVE PRACTICE,2
23,5,8,3,1,0,THEFT,2
8,3,8,6,0,0,BATTERY,0
23,3,1,8,0,0,CRIMINAL SEXUAL ASSAULT,1
12,3,4,3,0,0,THEFT,3
19,2,9,3,0,0,DECEPTIVE PRACTICE,2
13,3,3,3,0,0,THEFT,3
21,0,7,5,0,0,BURGLARY,1
16,5,6,6,1,0,BATTERY,1
0,0,8,5,0,0,MOTOR VEHICLE THEFT,0
16,6,10,3,1,0,CRIMINAL TRESPASS,2
20,2,10,6,0,0,BATTERY,1
22,6,12,3,1,0,CRIMINAL DAMAGE,2
4,3,3,6,0,0,BATTERY,0
7,1,7,3,0,0,CRIMINAL DAMAGE,2
11,4,5,3,0,0,THEFT,3
21,3,3,6,0,0,ASSAULT,1
17,4,8,5,0,0,BURGLARY,1
19,5,3,6,1,0,BATTERY,1
18,5,6,6,1,0,ASSAULT,1
14,4,10,7,0,1,ROBBERY,1
9,5,3,6,1,0,BATTERY,1
20,3,5,5,0,0,MOTOR VEHICLE THEFT,1
17,1,7,5,0,0,BURGLARY,1
10,2,3,3,0,0,THEFT,3
6,1,12,2,0,0,OTHER OFFENSE,2
4,3,3,7,0,0,ROBBERY,0
20,1,11,3,0,0,CRIMINAL DAMAGE,2
14,4,8,3,0,0,CRIMINAL DAMAGE,2
18,6,9,6,1,1,BATTERY,1
2,2,4,3,0,0,CRIMINAL DAMAGE,0
0,4,2,5,0,0,MOTOR VEHICLE THEFT,0
21,4,1,6,0,0,ASSAULT,1
19,4,10,4,0,1,NARCOTICS,2
9,4,8,3,0,0,DECEPTIVE PRACTICE,2
7,1,5,2,0,0,OTHER OFFENSE,3
10,1,3,2,0,0,OTHER OFFENSE,3
18,0,2,6,0,0,ASSAULT,1
18,3,6,6,0,0,BATTERY,1
3,5,1,8,1,0,CRIMINAL SEXUAL ASSAULT,0
7,4,12,3,0,1,THEFT,2
8,2,6,3,0,0,THEFT,3
22,5,1,3,1,0,THEFT,3
21,5,4,6,1,0,BATTERY,1
9,2,10,6,0,1,BATTERY,1
7,2,3,3,0,0,THEFT,3
2,1,5,2,0,1,OTHER OFFENSE,0
7,6,8,4,1,1,NARCOTICS,0
9,3,10,5,0,0,MOTOR VEHICLE THEFT,0
0,1,10,5,0,0,OFFENSE INVOLVING CHILDREN,0
10,2,6,4,0,1,NARCOTICS,3
22,6,1,3,1,0,THEFT,3
6,2,6,5,0,0,MOTOR VEHICLE THEFT,0
6,5,4,6,1,0,ASSAULT,0
23,4,1,3,0,0,THEFT,3
21,4,6,5,0,1,WEAPONS VIOLATION,1
3,1,7,3,0,0,CRIMINAL DAMAGE,0
16,3,8,3,0,0,THEFT,2
22,6,7,6,1,0,ASSAULT,1
22,3,8,3,0,0,THEFT,2
23,5,3,5,1,0,MOTOR VEHICLE THEFT,1
11,6,11,3,1,0,THEFT,2
8,6,7,3,1,0,THEFT,0
17,3,4,5,0,0,MOTOR VEHICLE THEFT,1
4,3,6,5,0,0,MOTOR VEHICLE THEFT,0
20,4,5,5,0,0,BURGLARY,1
20,3,7,5,0,0,MOTOR VEHICLE THEFT,1
18,2,11,3,0,0,DECEPTIVE PRACTICE,2
22,0,2,5,0,0,MOTOR VEHICLE THEFT,1
21,0,12,2,0,0,OTHER OFFENSE,2
3,4,9,5,0,0,BURGLARY,0
0,6,9,3,1,0,THEFT,0
14,2,2,6,0,0,BATTERY,1
13,0,3,7,0,0,ROBBERY,1
10,4,4,5,0,1,BURGLARY,0
12,2,3,4,0,1,NARCOTICS,3
0,6,6,3,1,0,THEFT,0
11,1,3,4,0,1,NARCOTICS,3
7,3,4,6,0,0,BATTERY,0
10,0,3,5,0,0,BURGLARY,3
17,6,7,3,1,0,THEFT,2
8,2,2,3,0,0,THEFT,3
20,4,12,5,0,0,MOTOR VEHICLE THEFT,2
17,1,12,3,0,0,THEFT,2
20,1,2,4,0,1,NARCOTICS,3
6,6,10,3,1,0,THEFT,0
15,1,1,3,0,0,THEFT,3
23,6,6,7,1,0,ROBBERY,1
17,5,5,5,1,0,MOTOR VEHICLE THEFT,1
8,6,11,3,1,0,THEFT,2
4,0,8,5,0,0,WEAPONS VIOLATION,0
22,5,9,5,1,1,WEAPONS VIOLATION,1
11,0,1,3,0,0,THEFT,3
18,0,12,3,0,0,THEFT,2
15,6,2,3,1,0,DECEPTIVE PRACTICE,3
6,5,7,5,1,0,BURGLARY,0
20,1,6,5,0,1,WEAPONS VIOLATION,1
0,1,9,3,0,0,CRIMINAL DAMAGE,0
3,6,2,7,1,0,ROBBERY,0
8,4,9,6,0,0,ASSAULT,0
20,4,10,5,0,0,MOTOR VEHICLE THEFT,1
15,0,3,3,0,0,THEFT,3
16,5,3,3,1,0,THEFT,3
14,3,2,3,0,0,DECEPTIVE PRACTICE,3
18,4,2,3,0,0,CRIMINAL DAMAGE,3
21,2,11,3,0,0,CRIMINAL DAMAGE,2
20,5,4,3,1,0,CRIMINAL DAMAGE,3
18,0,1,4,0,1,NARCOTICS,3
